Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
0.5830583652268129,0,2,3,0,3,0,1.0107148200563958,4,1,0,-0.2670407279450921,1.2776116926056047,-0.3815235879515588,0.8029999999999999,-0.8999472861764449,-1.5703654875095456,0.556,0.355,0
0.45831437433967187,1,1,4,1,3,2,0.8854960316550902,3,2,3,0.9541960191186704,1.6616857037576631,0.8050242015895769,1.449,-0.7795455691651235,-1.357340378311742,1.2,0.145,0
0.33357038345253087,0,3,0,0,0,0,0.13418330124725636,5,2,1,-0.5200025516679131,-1.4268583411935547,-0.3919743611767032,1.214,-0.7795455691651235,-1.3999454001513025,1.0,0.0,0
-1.0386135163060204,1,4,1,1,5,0,-0.9927857943644943,2,3,3,0.13182252172660255,1.0947777384150081,0.03364712943470545,0.977,-0.9897334076641051,-1.7833905967073496,0.917,0.209,0
0.33357038345253087,0,4,2,1,2,0,-0.7423482175618831,3,2,3,2.848053744180521,-1.4268583411935547,2.975374780104046,1.621,-0.8713923557361071,-1.5703654875095456,1.3330000000000002,0.0,0
1.206778319662518,0,2,6,0,0,0,1.1359336084577014,6,2,0,-0.6985832562795435,0.3278567896289489,-0.7278292101910817,2.316,-0.7839612800579592,-1.6129705093491065,0.588,0.626,0
1.581010292323941,0,1,6,0,3,0,2.012465127266841,3,2,2,-0.6694249773380265,1.051830165282989,-0.7635818554349969,2.357,-0.7904376560341183,-1.6129705093491065,1.7,0.7929999999999999,0
-0.040661589208892186,0,3,0,0,2,0,0.5098396664511733,4,3,3,1.1912033128546236,0.33399215721923736,1.16101054007976,0.787,-0.9382167805810214,-1.6129705093491065,0.8,0.07400000000000001,0
0.7078023561139539,0,1,4,1,2,0,0.5098396664511733,5,1,1,-0.4276863402266574,0.07876086546323684,-0.43465751919097734,0.624,-0.9608840964975782,-1.0591052254348166,0.6,0.259,0
0.7078023561139539,1,3,3,0,1,0,0.6350584548524789,6,3,2,-0.6612826654826596,0.47387853827781456,-0.7036274195644315,1.321,-0.7436311205700594,-1.4851554438304242,1.143,0.591,0
0.9572903378882359,1,1,1,0,1,0,0.5098396664511733,2,3,1,-0.7915266457961451,-0.4353829386029373,-0.7523280227936046,0.997,-1.088939712389815,-1.9538106840655924,0.9,0.562,1
2.4542182285339282,1,0,0,0,1,0,2.262902704069452,3,4,2,-0.6008755140151394,1.2469348546541623,-0.7125380788406073,1.224,-0.723613231189204,-1.144315269113938,1.923,0.687,0
0.33357038345253087,0,2,3,0,4,0,0.008964512845950725,4,2,0,1.2247628414476903,1.6616857037576631,1.0755342159119996,0.664,-0.8802237775217786,-1.2721303346326203,0.25,0.127,0
1.206778319662518,0,2,1,0,4,0,0.008964512845950725,1,3,3,0.7852980637404493,-1.4268583411935547,0.9130521942958068,1.041,-1.119260927187287,-2.1242307714238358,0.364,0.0,1
0.33357038345253087,1,4,1,2,1,0,0.008964512845950725,6,4,2,-0.5869015463714691,1.272703398533374,-0.7008772160841303,0.6779999999999999,-0.9867896004022146,-1.3999454001513025,0.6,0.667,0
0.33357038345253087,1,3,1,1,1,0,0.008964512845950725,2,2,0,-0.6414770420506857,1.4727163819767781,-0.7733725798248691,0.75,-0.9152550839382755,-1.0591052254348166,0.6,0.843,0
1.206778319662518,0,2,2,0,3,0,1.7620275504642295,4,2,3,-0.45926530647652675,0.8800398727549116,-0.5380651700503012,1.107,-0.877279970259888,-1.5277604656699848,1.4169999999999998,0.422,0
-0.29014957098317423,1,5,1,0,5,0,-0.1162542755553549,4,1,2,-0.2595586035374575,-0.22678044053312918,-0.23917305581117035,2.275,-0.8964147174621763,-1.698180553028228,1.083,0.156,0
-0.5396375527574563,0,2,0,1,0,0,-0.24147306395666054,4,4,3,-0.5827203592024968,0.7242015359615843,-0.6475232685662876,0.69,-0.9526414361642849,-1.6129705093491065,1.25,0.525,0
1.082034328775377,0,3,3,0,2,0,1.3863711852603127,4,2,3,-0.5717172350736225,1.046921871210758,-0.6654545952578512,0.901,-0.9735424677237073,-1.357340378311742,0.833,0.5870000000000001,0
0.20882639256538985,0,2,1,0,0,2,-0.1162542755553549,2,4,4,2.848053744180521,-1.4268583411935547,2.975374780104046,0.763,-1.0930610425564617,-2.1242307714238358,0.5,0.0,1
-0.9138695254188793,0,1,0,3,0,0,-0.36669185235796614,5,3,3,-0.2977394442646515,0.10821062989662152,-0.3073781021226393,0.944,-0.9090730886883055,-1.5703654875095456,1.154,0.211,0
-0.29014957098317423,0,4,5,1,4,0,-0.49191064075927177,2,4,2,1.68623386741268,1.1524501937637197,1.582561729540323,0.997,-0.9208483177358675,-1.655575531188667,0.733,0.08800000000000001,0
0.832546347001095,0,2,0,1,4,0,1.0107148200563958,4,2,2,0.6714157290066,0.5781797873127187,0.6194404707388541,0.989,-0.9170213682954098,-1.7833905967073496,0.917,0.111,0
0.5830583652268129,0,4,2,1,2,2,0.259402089648562,4,1,4,2.848053744180521,0.43215803866385294,2.8087124491977953,0.5920000000000001,-0.9158438453906536,-1.3999454001513025,0.6,0.044,0
1.331522310549659,0,2,4,0,0,0,2.012465127266841,5,3,3,-0.22533888749665837,0.8027342411172768,-0.297257353315131,0.62,-0.8981810018193106,-1.2721303346326203,0.667,0.276,0
-0.29014957098317423,1,2,2,1,1,0,-1.9945361015749392,6,3,3,-0.7204794732960035,0.3744855833151413,-0.7539011391843368,1.004,-0.9632391423070906,-1.5703654875095456,0.556,0.7040000000000001,0
0.33357038345253087,0,2,1,0,0,0,-0.49191064075927177,2,2,2,-0.7641618760876345,-0.06848795670368654,-0.7578614321959705,1.715,-0.8048623116173818,-2.039020727744714,2.4,0.6559999999999999,0
0.45831437433967187,0,2,6,0,2,0,0.259402089648562,6,2,2,1.8340058244634623,0.2051494378231794,1.8152289439738016,1.072,-1.0500814565328604,-2.1242307714238358,2.0,0.053,0
0.5830583652268129,0,4,1,1,4,0,0.7602772432537845,3,2,3,2.848053744180521,0.7364722711421613,2.7814304306732076,1.266,-0.8401879987600678,-1.0165002035952557,1.05,0.051,0
1.082034328775377,1,2,1,0,1,0,0.7602772432537845,5,3,3,-0.7059553494458893,-0.15806432352189825,-0.6916365323903184,0.758,-0.8431318060219583,-1.2295253127930597,0.28600000000000003,0.467,0
0.9572903378882359,0,1,1,2,0,0,0.8854960316550902,4,2,3,-0.6295936679915014,1.0641009004635658,-0.7248589904323565,0.769,-0.9267359322596485,-1.868600640386471,0.4,0.698,0
-0.5396375527574563,0,5,2,0,2,0,0.13418330124725636,6,2,2,1.571361251507232,0.448109994398603,1.530857904110661,0.414,-0.8861113920455596,-1.2721303346326203,0.522,0.067,0
-0.29014957098317423,0,1,4,1,0,0,-0.1162542755553549,3,3,3,1.7252949580701837,0.9438476956939117,1.6403160026266475,1.3119999999999998,-0.9017135705335793,-1.7407855748677887,1.182,0.079,0
0.832546347001095,0,2,1,1,2,0,0.008964512845950725,5,3,2,-0.36969987606748966,0.43215803866385294,-0.4083655739192982,0.857,-0.9170213682954098,-1.357340378311742,0.435,0.287,0
-0.29014957098317423,1,4,1,1,1,0,0.008964512845950725,6,4,2,-0.17956589112054114,1.6616857037576631,-0.32849966485135224,0.475,-0.9691267568308717,-1.7833905967073496,1.875,0.36,0
-1.1633575071931614,1,3,2,1,1,0,-0.8675670059631887,4,4,2,-0.17538470395156888,0.7831010648283536,-0.24555352788546905,0.7509999999999999,-0.6079216057969073,-0.33481985416228355,0.966,0.256,0
0.33357038345253087,0,3,1,3,0,0,-0.7423482175618831,6,1,2,-0.6707453522334914,0.8100966822256229,-0.7432303496807683,0.703,-0.8643272183075699,-1.7833905967073496,0.353,0.7190000000000001,0
0.08408240167824883,0,2,1,0,2,0,0.259402089648562,6,3,2,2.2305584180680933,0.9033542695980078,2.1491036464823634,0.85,-0.9037742356169025,-1.2721303346326203,0.4,0.066,0
0.08408240167824883,0,3,1,0,0,0,0.13418330124725636,4,4,0,-0.007146936021080294,0.653031271914238,-0.06569022027377272,1.242,-0.8675654062956494,-1.0165002035952557,1.412,0.198,0
-0.29014957098317423,0,1,3,2,4,0,0.008964512845950725,6,2,2,2.848053744180521,0.4542453619888914,2.8067323026919784,0.924,-0.8245858202720481,-1.5277604656699848,0.526,0.044,0
1.082034328775377,1,4,3,0,3,0,1.1359336084577014,2,4,3,-0.7123371614406364,-1.4268583411935547,-0.5842685885193608,0.585,-1.1154339777468294,-2.252045836942518,0.7140000000000001,0.0,1
1.581010292323941,1,1,1,0,5,0,2.012465127266841,2,3,3,0.1651619878370918,0.3119048338941989,0.1371647884332414,0.383,-0.9820795087831898,-1.9112056622260318,0.818,0.14,0
0.832546347001095,0,1,1,3,2,0,-0.1162542755553549,5,4,2,2.848053744180521,0.06894427731877528,2.841274858404561,1.129,-0.8284127697125058,-1.6129705093491065,2.0,0.035,0
0.7078023561139539,0,2,1,0,0,0,1.3863711852603127,5,3,0,-0.6103382007659713,0.9168520782966424,-0.6924065893648027,0.921,-0.8457812325576597,-1.2721303346326203,0.667,0.619,0
0.832546347001095,0,2,0,1,4,0,-0.1162542755553549,4,2,1,1.1452102539959288,1.0960048119330659,1.0467120834384434,0.607,-0.9396886842119666,-1.4425504219908634,0.722,0.108,0
-0.41489356187031523,1,3,2,1,1,0,-0.1162542755553549,5,2,3,-0.5067988027132638,-1.4268583411935547,-0.3787733844712576,0.483,-0.9323291660572404,-1.3999454001513025,0.6,0.0,0
-0.29014957098317423,0,3,0,1,0,0,-0.6171294291605774,4,3,1,0.4537739337374656,-0.39979780657926417,0.48952085832942693,1.932,-0.8805181582479676,-2.166835793263396,1.8,0.066,0
1.331522310549659,0,2,3,0,4,0,1.1359336084577014,5,3,3,-0.3703600635152221,-1.4268583411935547,-0.2423632918483197,1.702,-0.8501969434504955,-1.5277604656699848,1.636,0.0,0
0.5830583652268129,1,2,0,1,1,0,0.008964512845950725,3,2,2,0.14282564585547688,-1.4268583411935547,0.27071466943666606,0.731,-0.9208483177358675,-1.868600640386471,1.3330000000000002,0.0,0
0.33357038345253087,0,4,0,1,2,0,0.259402089648562,4,3,0,2.4944133346785,0.9696162395731233,2.4069627247954006,0.875,-0.836066668593421,-1.2721303346326203,2.182,0.062,0
-0.1654055800960332,0,1,1,1,3,0,0.008964512845950725,4,4,3,-0.2262191374269683,-1.4268583411935547,-0.09825262948053853,0.579,-0.865210360486137,-1.314735356472181,0.619,0.0,0
0.832546347001095,0,0,1,1,2,0,0.7602772432537845,5,4,1,-0.6566613533485323,1.0726904150899697,-0.7526910496530043,0.85,-0.9179045104739769,-1.5277604656699848,0.933,0.765,0
-0.1654055800960332,1,3,3,0,5,0,-0.9927857943644943,5,1,2,-0.6708553834747802,1.5672010428672207,-0.8112153797138132,1.705,-0.9102506115930616,-1.9112056622260318,1.222,0.963,0
2.204730246759646,0,1,1,0,1,0,2.012465127266841,6,4,3,-0.7617411887792822,-0.32862754253191784,-0.7321195276203516,1.656,-0.8039791694388146,-1.3999454001513025,0.882,0.524,0
-0.1654055800960332,0,3,1,0,3,0,-0.1162542755553549,5,4,2,-0.569736672730425,0.04562988047567908,-0.5737078071550044,0.597,-0.9099562308668726,-1.4851554438304242,0.304,0.34700000000000003,0
0.832546347001095,0,3,6,0,3,0,-0.1162542755553549,5,3,2,-0.5328762068986961,0.6665290806128726,-0.5925191989602643,1.047,-0.8228195359149139,-0.973895181755695,0.68,0.45,0
1.206778319662518,0,3,4,0,4,0,1.7620275504642295,3,2,0,0.11630811670488975,1.3340570744362585,-0.0033156053405422412,0.5760000000000001,-0.9555852434261753,-1.9538106840655924,0.727,0.232,0
0.08408240167824883,0,2,3,0,2,0,0.13418330124725636,2,3,3,-0.35022434635938204,0.5708173462043724,-0.40132505300972715,0.696,-1.0503758372590495,-1.9964157059051533,0.385,0.299,1
0.33357038345253087,1,3,4,1,5,0,0.8854960316550902,4,4,0,1.5844549692205923,0.9782057541995272,1.4964253565372903,0.619,-0.9170213682954098,-1.8259956185469102,1.0,0.085,0
-0.6643815436445972,1,3,3,0,5,2,-0.24147306395666054,5,3,3,2.848053744180521,1.0923235913788927,2.749528070301714,1.034,-0.858733984509978,-1.655575531188667,0.733,0.059,0
0.832546347001095,0,3,1,0,4,0,-0.24147306395666054,6,2,2,-0.6262927307528391,0.12416258563137154,-0.6372925116195673,0.562,-0.9258527900810813,-1.357340378311742,0.5,0.43,0
-0.29014957098317423,1,2,1,1,1,0,-0.49191064075927177,3,3,3,-0.6162798877955635,0.8788127992368538,-0.6949367765666797,0.7879999999999999,-0.9143719417597084,-2.1242307714238358,1.5,0.62,0
-0.29014957098317423,0,3,0,2,0,0,-1.368442159568411,3,3,0,-0.7449064088621045,-1.4268583411935547,-0.6168309977261266,0.883,-0.93556735404532,-1.314735356472181,0.789,0.0,0
-0.41489356187031523,1,4,5,0,1,0,-0.36669185235796614,2,3,3,-0.030143465450427655,-0.2905882634721293,-0.004085662315026568,0.762,-0.835477907141043,-1.1869202909534988,0.542,0.111,0
0.832546347001095,0,2,5,1,4,0,0.008964512845950725,6,1,2,2.848053744180521,-0.2844528958818408,2.8729572024976306,0.828,-0.9956210221878862,-1.868600640386471,1.1,0.027000000000000003,0
-0.29014957098317423,0,1,2,0,0,0,0.008964512845950725,5,2,3,0.6401668564805969,1.5672010428672207,0.4995315989977232,1.283,-0.9329179275096185,-1.4851554438304242,0.667,0.16899999999999998,0
1.9552422649853642,1,1,3,0,1,0,2.5133402808720633,6,0,0,-0.7915266457961451,-1.4268583411935547,-0.6634414463102708,0.813,-0.7221413275582588,-0.8886851380765735,1.095,0.0,0
0.9572903378882359,0,4,3,3,4,0,0.008964512845950725,6,3,2,2.768281094246182,0.9782057541995272,2.6800029263197005,0.618,-0.9882615040331599,-1.4425504219908634,0.8240000000000001,0.058,0
1.331522310549659,0,4,1,0,0,0,0.3846208780498676,4,3,0,-0.018260091391243374,0.8874023138632577,-0.09781259692369035,0.56,-0.9014191898073901,-1.3999454001513025,0.391,0.223,0
-0.5396375527574563,0,3,3,0,0,0,0.008964512845950725,5,3,3,0.7103667884228151,-0.3654397480736487,0.7429796110739825,0.939,-0.9705986604618169,-1.868600640386471,1.625,0.057,0
-0.5396375527574563,0,4,0,3,0,0,0.008964512845950725,5,1,2,-0.590752639816575,0.6272627280350265,-0.6468632197310153,0.588,-0.9282078358905937,-1.2721303346326203,0.34600000000000003,0.513,0
0.9572903378882359,1,0,2,0,1,0,0.008964512845950725,2,2,2,-0.785397905656362,-0.5605444374448222,-0.7349797392398648,1.6740000000000002,-0.912311276676385,-1.7407855748677887,3.0,0.473,0
0.20882639256538985,0,3,1,1,2,0,-0.1162542755553549,6,1,0,0.5412487705620166,0.1609747911731024,0.5267036093830987,0.7909999999999999,-0.8878776764026939,-1.1869202909534988,1.056,0.095,0
0.33357038345253087,0,1,1,1,2,0,0.008964512845950725,6,2,2,1.1282654428374623,-0.32862754253191784,1.1574902796249744,1.826,-0.9329179275096185,-1.9964157059051533,1.571,0.047,0
0.7078023561139539,0,3,0,2,2,0,1.5115899736616183,3,2,0,0.3679495655322458,0.1352062472938908,0.35575096104757814,1.024,-0.6815167873441699,-1.2295253127930597,1.118,0.106,0
0.45831437433967187,0,3,0,1,2,0,0.3846208780498676,4,1,4,0.14656670805929417,0.48614927345839154,0.10295225713829487,1.873,-0.8178150635697,-1.698180553028228,0.7859999999999999,0.156,0
0.33357038345253087,0,1,6,0,0,0,0.008964512845950725,4,6,3,1.708460178153006,0.0407215864034483,1.7044507477872706,0.7120000000000001,-0.9694211375570607,-1.7407855748677887,1.0,0.05,0
0.832546347001095,1,2,0,0,1,0,1.0107148200563958,3,2,3,-0.3597970643515027,0.9058084166341231,-0.44092798312606396,0.816,-0.8393048565815007,-1.144315269113938,1.0,0.355,0
0.45831437433967187,0,2,1,1,4,0,0.008964512845950725,3,2,2,2.848053744180521,-0.1715621322205329,2.862836453690122,1.004,-0.9832570316879461,-2.209440815102957,0.625,0.03,0
1.082034328775377,1,1,6,0,1,0,0.008964512845950725,4,1,0,-0.6005454202912732,0.9671620925370079,-0.6871261986826245,0.7659999999999999,-0.9305628817001061,-1.5277604656699848,0.611,0.615,0
0.832546347001095,0,1,0,0,2,0,1.3863711852603127,3,2,2,0.3994185005408264,0.826048637960373,0.32527870648584123,1.584,-0.8081004996054614,-1.144315269113938,1.533,0.15,0
0.08408240167824883,1,3,0,1,3,0,0.6350584548524789,4,3,3,-0.5329862381399848,0.4628348766152953,-0.5743678559902766,0.5660000000000001,-0.8272352468077496,-0.7608700725578912,0.382,0.407,0
1.082034328775377,0,2,4,1,4,2,0.7602772432537845,2,3,2,2.848053744180521,0.44688292088054526,2.8073923515272505,0.526,-0.9232033635453798,-0.973895181755695,0.355,0.044,0
0.08408240167824883,0,3,1,1,0,0,0.008964512845950725,4,2,2,-0.6278331681308815,-1.4268583411935547,-0.49978233760450896,0.6759999999999999,-0.912605657402574,-1.7407855748677887,0.846,0.0,0
1.4562663014368,0,4,1,1,4,0,2.012465127266841,6,1,0,2.58111795281403,-1.4268583411935547,2.7084950343756207,0.5670000000000001,-0.8937652909264748,-1.4851554438304242,0.364,0.0,0
0.832546347001095,0,2,1,0,2,0,0.6350584548524789,3,3,2,0.33416997445660157,1.3058343835209316,0.21703069750118728,0.622,-1.0845240014969793,-1.7833905967073496,0.353,0.191,1
0.7078023561139539,0,2,0,1,3,0,1.1359336084577014,3,1,2,0.5391581769775304,0.16833723228144856,0.5239534059027976,0.846,-0.8487250398195502,-1.5277604656699848,1.4169999999999998,0.096,0
0.45831437433967187,1,1,2,2,1,2,0.008964512845950725,4,2,2,0.3582668162988364,1.1377253115470274,0.2561935950606759,0.7,-0.9617672386761454,-1.4851554438304242,0.765,0.17600000000000002,0
-0.5396375527574563,1,1,1,0,1,0,0.008964512845950725,5,1,2,-0.6864798197377817,1.0088825921509694,-0.7767828321404425,0.7879999999999999,-1.0085737741402043,-2.081625749584275,0.778,0.83,0
-0.41489356187031523,0,4,3,0,3,0,0.3846208780498676,5,1,2,-0.277383664626234,1.6616857037576631,-0.4262969006108618,0.632,-0.9370392576762652,-2.081625749584275,2.2,0.412,0
1.331522310549659,0,4,1,0,2,0,1.261152396859007,3,2,3,1.1705174394923399,0.612537845818334,1.1153571623067606,1.186,-0.835772287867232,-1.5703654875095456,1.545,0.086,0
0.7078023561139539,0,1,1,0,2,0,0.8854960316550902,3,1,4,-0.5415686749605068,1.6616857037576631,-0.6904264428589859,1.541,-0.8319453384267743,-1.314735356472181,0.7,0.6779999999999999,0
0.08408240167824883,0,2,6,1,1,0,0.13418330124725636,2,1,3,-0.5938335145726599,-0.44888074730157196,-0.5534663095399878,0.541,-0.8569677001528436,-1.3999454001513025,1.0,0.246,0
-0.29014957098317423,1,3,1,1,3,0,0.259402089648562,3,1,0,0.3429724737597011,-0.4599244089640912,0.38413306096428623,0.688,-0.9496976289023944,-1.6129705093491065,0.929,0.067,0
